# Configuration.csv file for Capstone Project.
# Configuration Tse of the end-effector, 
# expressed as 13 variables separated by commas. The 13 variables are, in order
# r11, r12, r13, r21, r22, r23, r31, r32, r33, px, py, pz, gripper state
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12306586,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12325555,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12344526,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.123635,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12382475,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12401453,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12420434,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12439416,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.124584,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12477386,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12496374,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12515364,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12534355,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12553349,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12572343,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1259134,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12610337,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12629336,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12648337,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12667339,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12686342,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12705346,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12724351,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12743357,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12762364,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12781371,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1280038,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12819389,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12838399,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1285741,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12876421,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12895432,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12914444,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12933456,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12952468,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12971481,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.12990494,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13009506,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13028519,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13047532,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13066544,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13085556,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13104568,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13123579,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1314259,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13161601,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13180611,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1319962,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13218629,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13237636,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13256643,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13275649,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13294654,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13313658,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13332661,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13351663,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13370664,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13389663,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1340866,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13427657,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13446651,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13465645,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13484636,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13503626,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13522614,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.135416,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13560584,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13579566,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13598547,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13617525,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.136365,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13655474,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13674445,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13693414,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1371238,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13731344,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13750305,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13769264,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1378822,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13807173,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13826123,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1384507,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13864014,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13882955,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13901893,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13920828,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13939759,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13958687,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13977612,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.13996533,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14015451,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14034365,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14053275,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14072181,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14091084,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14109983,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14128878,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14147769,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14166655,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14185538,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14204416,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1422329,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1424216,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14261025,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14279886,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14298742,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14317594,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1433644,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14355282,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1437412,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14392952,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14411779,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14430602,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14449419,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14468231,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14487038,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14505839,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14524635,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14543426,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14562211,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1458099,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14599764,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14618532,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14637295,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14656051,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14674802,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14693546,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14712285,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14731017,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14749743,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14768463,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14787177,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14805884,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14824585,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14843279,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14861967,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14880648,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14899322,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14917989,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1493665,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.14955304,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1497395,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1499259,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15011222,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15029847,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15048465,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15067076,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15085679,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15104274,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15122863,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15141443,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15160016,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15178581,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15197138,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15215688,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15234229,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15252762,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15271288,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15289805,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15308314,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15326814,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15345307,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1536379,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15382266,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15400733,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15419191,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1543764,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15456081,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15474513,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15492936,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1551135,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15529755,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1554815,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15566537,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15584915,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15603283,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15621641,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15639991,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1565833,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15676661,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15694981,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15713292,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15731593,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15749884,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15768166,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15786437,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15804698,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15822949,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1584119,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15859421,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15877642,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15895852,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15914051,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.1593224,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15950418,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15968586,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.15986743,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16004889,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16023025,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16041149,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16059263,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16077365,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16095456,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16113536,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16131605,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16149663,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16167709,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16185743,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16203766,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16221777,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16239777,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16257765,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16275741,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16293706,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16311658,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16329598,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16347526,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16365443,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16383346,1
-0.70710678,0.0,0.70710678,0.0,1.0,0.0,-0.70710678,0.0,-0.70710678,0.99,0.0,0.16401238,1
